test,create_table_time,create_table_memory,insertion_time,insert_memory_usage
t1,0.27918362617492676,503808,0.030300378799438477,0
t1,0.27918362617492676,503808,0.02017068862915039,0
t1,0.27918362617492676,503808,0.02985978126525879,0
t1,0.27918362617492676,503808,0.029378890991210938,0
t1,0.27918362617492676,503808,0.13144493103027344,0
t1,0.27918362617492676,503808,0.020109891891479492,0
t1,0.27918362617492676,503808,0.030628442764282227,0
t1,0.27918362617492676,503808,0.02926349639892578,0
t1,0.27918362617492676,503808,0.1555478572845459,0
t1,0.27918362617492676,503808,0.01983332633972168,0
t1,0.27918362617492676,503808,0.03287792205810547,0
t1,0.27918362617492676,503808,0.03149771690368652,0
t1,0.27918362617492676,503808,0.032309532165527344,0
t1,0.27918362617492676,503808,0.03173494338989258,0
t1,0.27918362617492676,503808,0.031792402267456055,0
t1,0.27918362617492676,503808,0.03062152862548828,0
t1,0.27918362617492676,503808,0.030517101287841797,0
t1,0.27918362617492676,503808,0.034126996994018555,0
t1,0.27918362617492676,503808,0.017442703247070312,0
t1,0.27918362617492676,503808,0.02984309196472168,0
t1,0.27918362617492676,503808,0.029442548751831055,0
t1,0.27918362617492676,503808,0.1370103359222412,0
t1,0.27918362617492676,503808,0.017390727996826172,0
t1,0.27918362617492676,503808,0.016255617141723633,0
t1,0.27918362617492676,503808,0.030134201049804688,0
t1,0.27918362617492676,503808,0.029840469360351562,0
t1,0.27918362617492676,503808,0.03413534164428711,0
t1,0.27918362617492676,503808,0.03665900230407715,0
t1,0.27918362617492676,503808,0.03515958786010742,0
t1,0.27918362617492676,503808,0.033768415451049805,0
t1,0.27918362617492676,503808,0.03364300727844238,0
t1,0.27918362617492676,503808,0.030586957931518555,0
t1,0.27918362617492676,503808,0.031574249267578125,0
t1,0.27918362617492676,503808,0.016331195831298828,0
t1,0.27918362617492676,503808,0.017464160919189453,0
t1,0.27918362617492676,503808,0.031220436096191406,0
t1,0.27918362617492676,503808,0.03131270408630371,0
t1,0.27918362617492676,503808,0.015380620956420898,0
t1,0.27918362617492676,503808,0.017283916473388672,0
t1,0.27918362617492676,503808,0.032859086990356445,0
t1,0.27918362617492676,503808,0.03162336349487305,0
t1,0.27918362617492676,503808,0.03002190589904785,0
t1,0.27918362617492676,503808,0.02917194366455078,0
t1,0.27918362617492676,503808,0.034418582916259766,0
t1,0.27918362617492676,503808,0.03187704086303711,0
t1,0.27918362617492676,503808,0.030676603317260742,0
t1,0.27918362617492676,503808,0.03401041030883789,0
t1,0.27918362617492676,503808,0.030742645263671875,0
t1,0.27918362617492676,503808,0.0296628475189209,0
t1,0.27918362617492676,503808,0.031958818435668945,0
t1,0.27918362617492676,503808,0.03286337852478027,0
t1,0.27918362617492676,503808,0.03121805191040039,0
t1,0.27918362617492676,503808,0.03278374671936035,0
t1,0.27918362617492676,503808,0.03265118598937988,0
t1,0.27918362617492676,503808,0.03385663032531738,0
t1,0.27918362617492676,503808,0.03281688690185547,0
t1,0.27918362617492676,503808,0.03269171714782715,0
t1,0.27918362617492676,503808,0.030535221099853516,0
t1,0.27918362617492676,503808,0.03077220916748047,0
t1,0.27918362617492676,503808,0.14677047729492188,0
t1,0.27918362617492676,503808,0.034215450286865234,0
t1,0.27918362617492676,503808,0.033098697662353516,0
t1,0.27918362617492676,503808,0.0339205265045166,0
t1,0.27918362617492676,503808,0.03566789627075195,0
t1,0.27918362617492676,503808,0.03424429893493652,0
t1,0.27918362617492676,503808,0.03139019012451172,0
t1,0.27918362617492676,503808,0.018996715545654297,0
t1,0.27918362617492676,503808,0.029621362686157227,0
t1,0.27918362617492676,503808,0.031240463256835938,0
t1,0.27918362617492676,503808,0.03189897537231445,0
t1,0.27918362617492676,503808,0.03331112861633301,0
t1,0.27918362617492676,503808,0.03492140769958496,0
t1,0.27918362617492676,503808,0.032012939453125,0
t1,0.27918362617492676,503808,0.030529499053955078,0
t1,0.27918362617492676,503808,0.029970884323120117,0
t1,0.27918362617492676,503808,0.017319440841674805,0
t1,0.27918362617492676,503808,0.0332489013671875,0
t1,0.27918362617492676,503808,0.015395641326904297,0
t1,0.27918362617492676,503808,0.13022732734680176,0
t1,0.27918362617492676,503808,0.02070927619934082,0
t1,0.27918362617492676,503808,0.03426170349121094,0
t1,0.27918362617492676,503808,0.03055739402770996,0
t1,0.27918362617492676,503808,0.030650615692138672,0
t1,0.27918362617492676,503808,0.03176999092102051,0
t1,0.27918362617492676,503808,0.03425407409667969,0
t1,0.27918362617492676,503808,0.030417203903198242,0
t1,0.27918362617492676,503808,0.018233776092529297,0
t1,0.27918362617492676,503808,0.1325669288635254,0
t1,0.27918362617492676,503808,0.031282663345336914,0
t1,0.27918362617492676,503808,0.03498196601867676,0
t1,0.27918362617492676,503808,0.033496856689453125,0
t1,0.27918362617492676,503808,0.0327913761138916,0
t1,0.27918362617492676,503808,0.034528493881225586,0
t1,0.27918362617492676,503808,0.029600858688354492,0
t1,0.27918362617492676,503808,0.01817798614501953,0
t1,0.27918362617492676,503808,0.01652836799621582,0
t1,0.27918362617492676,503808,0.03100132942199707,0
t1,0.27918362617492676,503808,0.02983379364013672,0
t1,0.27918362617492676,503808,0.015443801879882812,0
t1,0.27918362617492676,503808,0.030305862426757812,0
t1,0.27918362617492676,503808,0.015406131744384766,0
t1,0.27918362617492676,503808,0.018497467041015625,0
t1,0.27918362617492676,503808,0.015883207321166992,0
t1,0.27918362617492676,503808,0.030927181243896484,0
t1,0.27918362617492676,503808,0.030369281768798828,0
t1,0.27918362617492676,503808,0.0331120491027832,0
t1,0.27918362617492676,503808,0.02867865562438965,0
t1,0.27918362617492676,503808,0.03334617614746094,0
t1,0.27918362617492676,503808,0.033002614974975586,0
t1,0.27918362617492676,503808,0.033193111419677734,0
t1,0.27918362617492676,503808,0.12638473510742188,0
t1,0.27918362617492676,503808,0.05292153358459473,0
t1,0.27918362617492676,503808,0.14488458633422852,0
t1,0.27918362617492676,503808,0.031032800674438477,0
t1,0.27918362617492676,503808,0.1346755027770996,0
t1,0.27918362617492676,503808,0.015378236770629883,0
t1,0.27918362617492676,503808,0.015408039093017578,0
t1,0.27918362617492676,503808,0.030259370803833008,0
t1,0.27918362617492676,503808,0.030934810638427734,0
t1,0.27918362617492676,503808,0.03143954277038574,0
t1,0.27918362617492676,503808,0.030890941619873047,0
t1,0.27918362617492676,503808,0.031023502349853516,0
t1,0.27918362617492676,503808,0.01766037940979004,0
t1,0.27918362617492676,503808,0.03517889976501465,0
t1,0.27918362617492676,503808,0.0381925106048584,0
t1,0.27918362617492676,503808,0.03120875358581543,0
t1,0.27918362617492676,503808,0.0332951545715332,0
t1,0.27918362617492676,503808,0.03100728988647461,0
t1,0.27918362617492676,503808,0.03100728988647461,0
t1,0.27918362617492676,503808,0.03435182571411133,0
t1,0.27918362617492676,503808,0.0328066349029541,0
t1,0.27918362617492676,503808,0.035539865493774414,0
t1,0.27918362617492676,503808,0.03371691703796387,0
t1,0.27918362617492676,503808,0.03165173530578613,0
t1,0.27918362617492676,503808,0.035284996032714844,0
t1,0.27918362617492676,503808,0.01540684700012207,0
t1,0.27918362617492676,503808,0.031139850616455078,0
t1,0.27918362617492676,503808,0.015446186065673828,0
t1,0.27918362617492676,503808,0.03178548812866211,0
t1,0.27918362617492676,503808,0.03193473815917969,0
t1,0.27918362617492676,503808,0.031029701232910156,0
t1,0.27918362617492676,503808,0.031171798706054688,0
t1,0.27918362617492676,503808,0.03106212615966797,0
t1,0.27918362617492676,503808,0.03244781494140625,0
t1,0.27918362617492676,503808,0.03279519081115723,0
t1,0.27918362617492676,503808,0.031004667282104492,0
t1,0.27918362617492676,503808,0.03013134002685547,0
t1,0.27918362617492676,503808,0.13530755043029785,0
t1,0.27918362617492676,503808,0.030031442642211914,0
t1,0.27918362617492676,503808,0.017807960510253906,0
t1,0.27918362617492676,503808,0.1402132511138916,0
t1,0.27918362617492676,503808,0.032659292221069336,0
t1,0.27918362617492676,503808,0.03486943244934082,0
t1,0.27918362617492676,503808,0.03342461585998535,0
t1,0.27918362617492676,503808,0.015414953231811523,0
t1,0.27918362617492676,503808,0.03059244155883789,0
t1,0.27918362617492676,503808,0.029065847396850586,0
t1,0.27918362617492676,503808,0.03234410285949707,0
t1,0.27918362617492676,503808,0.02950453758239746,0
t1,0.27918362617492676,503808,0.031073808670043945,0
t1,0.27918362617492676,503808,0.0310971736907959,0
t1,0.27918362617492676,503808,0.029688358306884766,0
t1,0.27918362617492676,503808,0.015407085418701172,0
t1,0.27918362617492676,503808,0.029767513275146484,0
t1,0.27918362617492676,503808,0.015527486801147461,0
t1,0.27918362617492676,503808,0.029832839965820312,0
t1,0.27918362617492676,503808,0.03091263771057129,0
t1,0.27918362617492676,503808,0.03308224678039551,0
t1,0.27918362617492676,503808,0.029870986938476562,0
t1,0.27918362617492676,503808,0.016579627990722656,0
t1,0.27918362617492676,503808,0.031681060791015625,0
t1,0.27918362617492676,503808,0.031051158905029297,0
t1,0.27918362617492676,503808,0.02980804443359375,0
t1,0.27918362617492676,503808,0.02275705337524414,0
t1,0.27918362617492676,503808,0.031416893005371094,0
t1,0.27918362617492676,503808,0.031327247619628906,0
t1,0.27918362617492676,503808,0.029565811157226562,0
t1,0.27918362617492676,503808,0.015383005142211914,0
t1,0.27918362617492676,503808,0.030433177947998047,0
t1,0.27918362617492676,503808,0.030654191970825195,0
t1,0.27918362617492676,503808,0.01536870002746582,0
t1,0.27918362617492676,503808,0.01536870002746582,0
t1,0.27918362617492676,503808,0.028490066528320312,0
t1,0.27918362617492676,503808,0.033212900161743164,0
t1,0.27918362617492676,503808,0.02674388885498047,0
t1,0.27918362617492676,503808,0.03124833106994629,0
t1,0.27918362617492676,503808,0.03092026710510254,0
t1,0.27918362617492676,503808,0.030888795852661133,0
t1,0.27918362617492676,503808,0.03310203552246094,0
t1,0.27918362617492676,503808,0.03070998191833496,0
t1,0.27918362617492676,503808,0.030369043350219727,0
t1,0.27918362617492676,503808,0.030476093292236328,0
t1,0.27918362617492676,503808,0.015399932861328125,0
t1,0.27918362617492676,503808,0.03156614303588867,0
t1,0.27918362617492676,503808,0.031062841415405273,0
t1,0.27918362617492676,503808,0.029918193817138672,0
t1,0.27918362617492676,503808,0.031007051467895508,0
t1,0.27918362617492676,503808,0.030754804611206055,0
t1,0.27918362617492676,503808,0.02989673614501953,0
t1,0.27918362617492676,503808,0.01817011833190918,0
t1,0.27918362617492676,503808,0.0302276611328125,0
t1,0.27918362617492676,503808,0.017652273178100586,0
t1,0.27918362617492676,503808,0.015393733978271484,0
t1,0.27918362617492676,503808,0.015360593795776367,0
t1,0.27918362617492676,503808,0.02878260612487793,0
t1,0.27918362617492676,503808,0.030984163284301758,0
t1,0.27918362617492676,503808,0.015352487564086914,0
t1,0.27918362617492676,503808,0.015355348587036133,0
t1,0.27918362617492676,503808,0.015354156494140625,0
t1,0.27918362617492676,503808,0.01551198959350586,0
t1,0.27918362617492676,503808,0.015353679656982422,0
t1,0.27918362617492676,503808,0.018205881118774414,0
t1,0.27918362617492676,503808,0.015354156494140625,0
t1,0.27918362617492676,503808,0.015359878540039062,0
t1,0.27918362617492676,503808,0.01536417007446289,0
t1,0.27918362617492676,503808,0.015365839004516602,0
t1,0.27918362617492676,503808,0.015355825424194336,0
t1,0.27918362617492676,503808,0.015361547470092773,0
t1,0.27918362617492676,503808,0.015401840209960938,0
t1,0.27918362617492676,503808,0.12918901443481445,0
t1,0.27918362617492676,503808,0.028623104095458984,0
t1,0.27918362617492676,503808,0.015407562255859375,0
t1,0.27918362617492676,503808,0.015383243560791016,0
t1,0.27918362617492676,503808,0.015396833419799805,0
t1,0.27918362617492676,503808,0.029906749725341797,0
t1,0.27918362617492676,503808,0.028918027877807617,0
t1,0.27918362617492676,503808,0.1393270492553711,0
t1,0.27918362617492676,503808,0.03014540672302246,0
t1,0.27918362617492676,503808,0.03000783920288086,0
t1,0.27918362617492676,503808,0.02676534652709961,0
t1,0.27918362617492676,503808,0.03527092933654785,0
t1,0.27918362617492676,503808,0.03363609313964844,0
t1,0.27918362617492676,503808,0.030135154724121094,0
t1,0.27918362617492676,503808,0.031034469604492188,0
t1,0.27918362617492676,503808,0.032698631286621094,0
t1,0.27918362617492676,503808,0.015411615371704102,0
t1,0.27918362617492676,503808,0.030298233032226562,0
t1,0.27918362617492676,503808,0.02998208999633789,0
t1,0.27918362617492676,503808,0.03043842315673828,0
t1,0.27918362617492676,503808,0.028264999389648438,0
t1,0.27918362617492676,503808,0.03088665008544922,0
t1,0.27918362617492676,503808,0.029799938201904297,0
t1,0.27918362617492676,503808,0.031211137771606445,0
t1,0.27918362617492676,503808,0.03452301025390625,0
t1,0.27918362617492676,503808,0.027116775512695312,0
t1,0.27918362617492676,503808,0.038683414459228516,0
t1,0.27918362617492676,503808,0.03493547439575195,0
t1,0.27918362617492676,503808,0.03469061851501465,0
t1,0.27918362617492676,503808,0.03501725196838379,0
t1,0.27918362617492676,503808,0.03321027755737305,0
t1,0.27918362617492676,503808,0.017453432083129883,0
t1,0.27918362617492676,503808,0.030716896057128906,0
t1,0.27918362617492676,503808,0.13379263877868652,0
t1,0.27918362617492676,503808,0.03157377243041992,0
t1,0.27918362617492676,503808,0.030818939208984375,0
t1,0.27918362617492676,503808,0.031404972076416016,0
t1,0.27918362617492676,503808,0.030737876892089844,0
t1,0.27918362617492676,503808,0.03129267692565918,0
t1,0.27918362617492676,503808,0.030707597732543945,0
t1,0.27918362617492676,503808,0.03238725662231445,0
t1,0.27918362617492676,503808,0.015625715255737305,0
t1,0.27918362617492676,503808,0.015404939651489258,0
t1,0.27918362617492676,503808,0.017548084259033203,0
t1,0.27918362617492676,503808,0.03371572494506836,0
t1,0.27918362617492676,503808,0.14016342163085938,0
t1,0.27918362617492676,503808,0.017293453216552734,0
t1,0.27918362617492676,503808,0.13361334800720215,0
t1,0.27918362617492676,503808,0.03011322021484375,0
t1,0.27918362617492676,503808,0.015394210815429688,0
t1,0.27918362617492676,503808,0.02523040771484375,0
t1,0.27918362617492676,503808,0.015393495559692383,0
t1,0.27918362617492676,503808,0.029977083206176758,0
t1,0.27918362617492676,503808,0.015448808670043945,0
t1,0.27918362617492676,503808,0.03074193000793457,0
t1,0.27918362617492676,503808,0.03124547004699707,0
t1,0.27918362617492676,503808,0.03070521354675293,0
t1,0.27918362617492676,503808,0.030263662338256836,0
t1,0.27918362617492676,503808,0.1807267665863037,0
t1,0.27918362617492676,503808,0.05305171012878418,0
t1,0.27918362617492676,503808,0.1374683380126953,0
t1,0.27918362617492676,503808,0.03466153144836426,0
t1,0.27918362617492676,503808,0.028406620025634766,0
t1,0.27918362617492676,503808,0.030995845794677734,0
t1,0.27918362617492676,503808,0.03181314468383789,0
t1,0.27918362617492676,503808,0.015369892120361328,0
t1,0.27918362617492676,503808,0.015384912490844727,0
t1,0.27918362617492676,503808,0.03335905075073242,0
t1,0.27918362617492676,503808,0.0310060977935791,0
t1,0.27918362617492676,503808,0.031218767166137695,0
t1,0.27918362617492676,503808,0.031221389770507812,0
t1,0.27918362617492676,503808,0.03121781349182129,0
t1,0.27918362617492676,503808,0.031220436096191406,0
t1,0.27918362617492676,503808,0.14056110382080078,0
t1,0.27918362617492676,503808,0.03125143051147461,0
t1,0.27918362617492676,503808,0.031252145767211914,0
t1,0.27918362617492676,503808,0.015380859375,0
t1,0.27918362617492676,503808,0.031021595001220703,0
t1,0.27918362617492676,503808,0.03100275993347168,0
t1,0.27918362617492676,503808,0.03098464012145996,0
t1,0.27918362617492676,503808,0.015399932861328125,0
t1,0.27918362617492676,503808,0.015390634536743164,0
t1,0.27918362617492676,503808,0.14038491249084473,0
t1,0.27918362617492676,503808,0.01958298683166504,0
t1,0.27918362617492676,503808,0.030032873153686523,0
t1,0.27918362617492676,503808,0.030623197555541992,0
t1,0.27918362617492676,503808,0.0335841178894043,0
t1,0.27918362617492676,503808,0.033597707748413086,0
t1,0.27918362617492676,503808,0.035419464111328125,0
t1,0.27918362617492676,503808,0.0338902473449707,0
t1,0.27918362617492676,503808,0.15118026733398438,0
t1,0.27918362617492676,503808,0.03892683982849121,0
t1,0.27918362617492676,503808,0.042314767837524414,0
t1,0.27918362617492676,503808,0.037316083908081055,0
t1,0.27918362617492676,503808,0.029834985733032227,0
t1,0.27918362617492676,503808,0.03267383575439453,0
t1,0.27918362617492676,503808,0.030672073364257812,0
t1,0.27918362617492676,503808,0.034201622009277344,0
t1,0.27918362617492676,503808,0.02937173843383789,0
t1,0.27918362617492676,503808,0.029738664627075195,0
t1,0.27918362617492676,503808,0.015400171279907227,0
t1,0.27918362617492676,503808,0.14371895790100098,0
t1,0.27918362617492676,503808,0.015383005142211914,0
t1,0.27918362617492676,503808,0.015362262725830078,0
t1,0.27918362617492676,503808,0.015354633331298828,0
t1,0.27918362617492676,503808,0.015396833419799805,0
t1,0.27918362617492676,503808,0.015391111373901367,0
t1,0.27918362617492676,503808,0.015378475189208984,0
t1,0.27918362617492676,503808,0.015372514724731445,0
t1,0.27918362617492676,503808,0.015396595001220703,0
t1,0.27918362617492676,503808,0.01535797119140625,0
t1,0.27918362617492676,503808,0.12776994705200195,0
t1,0.27918362617492676,503808,0.01535654067993164,0
t1,0.27918362617492676,503808,0.016642332077026367,0
t1,0.27918362617492676,503808,0.015365362167358398,0
t1,0.27918362617492676,503808,0.015400409698486328,0
t1,0.27918362617492676,503808,0.03125357627868652,0
t1,0.27918362617492676,503808,0.031006813049316406,0
t1,0.27918362617492676,503808,0.015439271926879883,0
t1,0.27918362617492676,503808,0.031030654907226562,0
t1,0.27918362617492676,503808,0.015383243560791016,0
t1,0.27918362617492676,503808,0.015393733978271484,0
t1,0.27918362617492676,503808,0.01535487174987793,0
t1,0.27918362617492676,503808,0.028975486755371094,0
t1,0.27918362617492676,503808,0.029216766357421875,0
t1,0.27918362617492676,503808,0.14035630226135254,0
t1,0.27918362617492676,503808,0.015383243560791016,0
t1,0.27918362617492676,503808,0.1403512954711914,0
t1,0.27918362617492676,503808,0.015392303466796875,0
t1,0.27918362617492676,503808,0.01539754867553711,0
t1,0.27918362617492676,503808,0.015365839004516602,0
t1,0.27918362617492676,503808,0.015383243560791016,0
t1,0.27918362617492676,503808,0.015382528305053711,0
t1,0.27918362617492676,503808,0.015391349792480469,0
t1,0.27918362617492676,503808,0.14036035537719727,0
t1,0.27918362617492676,503808,0.14035868644714355,0
t1,0.27918362617492676,503808,0.14040064811706543,0
t1,0.27918362617492676,503808,0.015391111373901367,0
t1,0.27918362617492676,503808,0.015390872955322266,0
t1,0.27918362617492676,503808,0.015396356582641602,0
t1,0.27918362617492676,503808,0.015389204025268555,0
t1,0.27918362617492676,503808,0.015385866165161133,0
t1,0.27918362617492676,503808,0.015395641326904297,0
t1,0.27918362617492676,503808,0.015388727188110352,0
t1,0.27918362617492676,503808,0.015356302261352539,0
t1,0.27918362617492676,503808,0.015380859375,0
t1,0.27918362617492676,503808,0.015390634536743164,0
t1,0.27918362617492676,503808,0.015389442443847656,0
t1,0.27918362617492676,503808,0.015378713607788086,0
t1,0.27918362617492676,503808,0.015392065048217773,0
t1,0.27918362617492676,503808,0.01537942886352539,0
t1,0.27918362617492676,503808,0.015360355377197266,0
t1,0.27918362617492676,503808,0.015389442443847656,0
t1,0.27918362617492676,503808,0.015391349792480469,0
t1,0.27918362617492676,503808,0.015384912490844727,0
t1,0.27918362617492676,503808,0.14035749435424805,0
t2,0.2656564712524414,40960,0.015393495559692383,0
t2,0.2656564712524414,40960,0.1403958797454834,0
t2,0.2656564712524414,40960,0.015358686447143555,0
t2,0.2656564712524414,40960,0.015386104583740234,0
t2,0.2656564712524414,40960,0.01538538932800293,0
t2,0.2656564712524414,40960,0.015358686447143555,0
t2,0.2656564712524414,40960,0.015379905700683594,0
t2,0.2656564712524414,40960,0.015619993209838867,0
t2,0.2656564712524414,40960,0.01540517807006836,0
t2,0.2656564712524414,40960,0.01562666893005371,0
t2,0.2656564712524414,40960,0.015359640121459961,0
t2,0.2656564712524414,40960,0.03098583221435547,0
t2,0.2656564712524414,40960,0.015387773513793945,0
t2,0.2656564712524414,40960,0.015427112579345703,0
t2,0.2656564712524414,40960,0.015391111373901367,0
t2,0.2656564712524414,40960,0.015410900115966797,0
t2,0.2656564712524414,40960,0.015397310256958008,0
t2,0.2656564712524414,40960,0.01541900634765625,0
t2,0.2656564712524414,40960,0.015352010726928711,0
t2,0.2656564712524414,40960,0.015391826629638672,0
t2,0.2656564712524414,40960,0.14062786102294922,0
t2,0.2656564712524414,40960,0.015384912490844727,0
t2,0.2656564712524414,40960,0.015388727188110352,0
t2,0.2656564712524414,40960,0.015391826629638672,0
t2,0.2656564712524414,40960,0.015398502349853516,0
t2,0.2656564712524414,40960,0.015390396118164062,0
t2,0.2656564712524414,40960,0.015640735626220703,0
t2,0.2656564712524414,40960,0.015397071838378906,0
t2,0.2656564712524414,40960,0.015395641326904297,0
t2,0.2656564712524414,40960,0.015392065048217773,0
t2,0.2656564712524414,40960,0.01539468765258789,0
t2,0.2656564712524414,40960,0.015395641326904297,0
t2,0.2656564712524414,40960,0.01538538932800293,0
t2,0.2656564712524414,40960,0.015393257141113281,0
t2,0.2656564712524414,40960,0.01542353630065918,0
t2,0.2656564712524414,40960,0.015357494354248047,0
