test,create_table_time,create_table_memory,insertion_time,insert_memory_usage
n1,0.03318953514099121,57344,0.02802729606628418,0
n1,0.03318953514099121,57344,0.027773141860961914,0
n1,0.03318953514099121,57344,0.03269624710083008,0
n1,0.03318953514099121,57344,0.03326225280761719,0
n1,0.03318953514099121,57344,0.028483152389526367,0
n1,0.03318953514099121,57344,0.07100343704223633,0
n1,0.03318953514099121,57344,0.031842947006225586,0
n1,0.03318953514099121,57344,0.028873205184936523,0
n1,0.03318953514099121,57344,0.028194427490234375,0
n1,0.03318953514099121,57344,0.030822038650512695,0
n1,0.03318953514099121,57344,0.028154611587524414,0
n1,0.03318953514099121,57344,0.03300929069519043,0
n1,0.03318953514099121,57344,0.030363082885742188,0
n1,0.03318953514099121,57344,0.03299427032470703,0
n1,0.03318953514099121,57344,0.02777552604675293,0
n1,0.03318953514099121,57344,0.03168821334838867,0
n1,0.03318953514099121,57344,0.028687238693237305,0
n1,0.03318953514099121,57344,0.030366182327270508,0
n1,0.03318953514099121,57344,0.03161430358886719,0
n1,0.03318953514099121,57344,0.029163122177124023,0
n1,0.03318953514099121,57344,0.029824495315551758,0
n1,0.03318953514099121,57344,0.02842235565185547,0
n1,0.03318953514099121,57344,0.0287628173828125,0
n1,0.03318953514099121,57344,0.029597759246826172,0
n1,0.03318953514099121,57344,0.02907848358154297,0
n1,0.03318953514099121,57344,0.02792072296142578,0
n1,0.03318953514099121,57344,0.1443641185760498,0
n1,0.03318953514099121,57344,0.03127694129943848,0
n1,0.03318953514099121,57344,0.01536250114440918,4096
n1,0.03318953514099121,57344,0.01567244529724121,8192
n1,0.03318953514099121,57344,0.015395641326904297,0
n1,0.03318953514099121,57344,0.01559758186340332,0
n1,0.03318953514099121,57344,0.015648603439331055,0
n1,0.03318953514099121,57344,0.015619993209838867,0
n1,0.03318953514099121,57344,0.015428304672241211,0
n1,0.03318953514099121,57344,0.015396833419799805,0
n1,0.03318953514099121,57344,0.01536417007446289,0
n1,0.03318953514099121,57344,0.015428781509399414,0
n1,0.03318953514099121,57344,0.015624523162841797,0
n1,0.03318953514099121,57344,0.03099226951599121,0
n1,0.03318953514099121,57344,0.03125357627868652,0
n1,0.03318953514099121,57344,0.03123188018798828,0
n1,0.03318953514099121,57344,0.01557612419128418,0
n1,0.03318953514099121,57344,0.015366315841674805,0
n1,0.03318953514099121,57344,0.015361309051513672,0
n1,0.03318953514099121,57344,0.015369176864624023,0
n1,0.03318953514099121,57344,0.015376091003417969,0
n1,0.03318953514099121,57344,0.015375137329101562,0
n1,0.03318953514099121,57344,0.13910341262817383,0
n1,0.03318953514099121,57344,0.030141830444335938,0
n1,0.03318953514099121,57344,0.03556060791015625,0
n1,0.03318953514099121,57344,0.017826318740844727,0
n1,0.03318953514099121,57344,0.027880430221557617,0
n1,0.03318953514099121,57344,0.0312044620513916,0
n1,0.03318953514099121,57344,0.027083158493041992,0
n1,0.03318953514099121,57344,0.13934636116027832,0
n1,0.03318953514099121,57344,0.016902923583984375,0
n1,0.03318953514099121,57344,0.02528214454650879,0
n1,0.03318953514099121,57344,0.029975175857543945,0
n1,0.03318953514099121,57344,0.028322696685791016,0
n1,0.03318953514099121,57344,0.028271913528442383,0
n1,0.03318953514099121,57344,0.14292454719543457,0
n1,0.03318953514099121,57344,0.030282258987426758,0
n1,0.03318953514099121,57344,0.02839493751525879,0
n1,0.03318953514099121,57344,0.033335208892822266,0
n1,0.03318953514099121,57344,0.020582914352416992,0
n1,0.03318953514099121,57344,0.018224239349365234,0
n1,0.03318953514099121,57344,0.02692389488220215,0
n1,0.03318953514099121,57344,0.029464244842529297,0
n1,0.03318953514099121,57344,0.026964426040649414,0
n1,0.03318953514099121,57344,0.027152299880981445,0
n1,0.03318953514099121,57344,0.027532339096069336,0
n1,0.03318953514099121,57344,0.028521299362182617,0
n1,0.03318953514099121,57344,0.027066707611083984,0
n1,0.03318953514099121,57344,0.029318809509277344,0
n1,0.03318953514099121,57344,0.028316259384155273,0
n1,0.03318953514099121,57344,0.019034147262573242,0
n1,0.03318953514099121,57344,0.017216205596923828,8192
n1,0.03318953514099121,57344,0.016630887985229492,0
n1,0.03318953514099121,57344,0.015535831451416016,8192
n1,0.03318953514099121,57344,0.028740644454956055,0
n1,0.03318953514099121,57344,0.029023408889770508,0
n1,0.03318953514099121,57344,0.02869725227355957,0
n1,0.03318953514099121,57344,0.018278121948242188,0
n1,0.03318953514099121,57344,0.022820234298706055,0
n1,0.03318953514099121,57344,0.017525434494018555,12288
n1,0.03318953514099121,57344,0.015629053115844727,0
n1,0.03318953514099121,57344,0.034453392028808594,4096
n1,0.03318953514099121,57344,0.015397071838378906,0
n1,0.03318953514099121,57344,0.033914804458618164,0
n1,0.03318953514099121,57344,0.015528440475463867,0
n1,0.03318953514099121,57344,0.029076099395751953,0
n1,0.03318953514099121,57344,0.0175631046295166,0
n1,0.03318953514099121,57344,0.015372753143310547,0
n1,0.03318953514099121,57344,0.017696380615234375,0
n1,0.03318953514099121,57344,0.01539301872253418,16384
n1,0.03318953514099121,57344,0.0215456485748291,0
n1,0.03318953514099121,57344,0.01562786102294922,8192
n1,0.03318953514099121,57344,0.033919334411621094,0
n1,0.03318953514099121,57344,0.0516200065612793,0
n1,0.03318953514099121,57344,0.015626907348632812,0
n1,0.03318953514099121,57344,0.028287172317504883,0
n1,0.03318953514099121,57344,0.02803945541381836,0
n1,0.03318953514099121,57344,0.02989935874938965,0
n1,0.03318953514099121,57344,0.015384674072265625,0
n1,0.03318953514099121,57344,0.015365839004516602,0
n1,0.03318953514099121,57344,0.015371084213256836,0
n1,0.03318953514099121,57344,0.01562666893005371,0
n1,0.03318953514099121,57344,0.015540361404418945,0
n1,0.03318953514099121,57344,0.1403946876525879,0
n1,0.03318953514099121,57344,0.015388250350952148,0
n1,0.03318953514099121,57344,0.01535344123840332,0
n1,0.03318953514099121,57344,0.015635013580322266,0
n1,0.03318953514099121,57344,0.1403813362121582,0
n1,0.03318953514099121,57344,0.015627384185791016,0
n1,0.03318953514099121,57344,0.015365123748779297,0
n1,0.03318953514099121,57344,0.015579462051391602,0
n1,0.03318953514099121,57344,0.015627384185791016,0
n1,0.03318953514099121,57344,0.015360116958618164,0
n1,0.03318953514099121,57344,0.015665054321289062,0
n1,0.03318953514099121,57344,0.015603303909301758,0
n1,0.03318953514099121,57344,0.01536703109741211,0
n1,0.03318953514099121,57344,0.015375614166259766,0
n1,0.03318953514099121,57344,0.015369892120361328,0
n1,0.03318953514099121,57344,0.015595436096191406,0
n1,0.03318953514099121,57344,0.015624284744262695,0
n1,0.03318953514099121,57344,0.015540122985839844,0
n1,0.03318953514099121,57344,0.015366315841674805,0
n1,0.03318953514099121,57344,0.01563119888305664,0
n1,0.03318953514099121,57344,0.015368938446044922,0
n1,0.03318953514099121,57344,0.015364646911621094,0
n1,0.03318953514099121,57344,0.015389442443847656,0
n1,0.03318953514099121,57344,0.015625,0
n1,0.03318953514099121,57344,0.01559591293334961,0
n1,0.03318953514099121,57344,0.1403942108154297,0
n1,0.03318953514099121,57344,0.015359878540039062,0
n1,0.03318953514099121,57344,0.015369892120361328,0
n1,0.03318953514099121,57344,0.015625715255737305,0
n1,0.03318953514099121,57344,0.015624523162841797,0
n1,0.03318953514099121,57344,0.01537466049194336,0
n1,0.03318953514099121,57344,0.015436887741088867,0
n1,0.03318953514099121,57344,0.03098440170288086,0
n1,0.03318953514099121,57344,0.015628814697265625,0
n1,0.03318953514099121,57344,0.015362024307250977,0
n1,0.03318953514099121,57344,0.015362977981567383,0
n1,0.03318953514099121,57344,0.14036178588867188,0
n1,0.03318953514099121,57344,0.015375375747680664,0
n1,0.03318953514099121,57344,0.015371561050415039,0
n1,0.03318953514099121,57344,0.01535940170288086,0
n1,0.03318953514099121,57344,0.015390872955322266,0
n1,0.03318953514099121,57344,0.015363454818725586,0
n1,0.03318953514099121,57344,0.01562786102294922,0
n1,0.03318953514099121,57344,0.015367984771728516,0
n1,0.03318953514099121,57344,0.015361547470092773,0
n1,0.03318953514099121,57344,0.028551816940307617,0
n1,0.03318953514099121,57344,0.029513835906982422,0
n1,0.03318953514099121,57344,0.015395641326904297,0
n1,0.03318953514099121,57344,0.14038395881652832,0
n1,0.03318953514099121,57344,0.03122711181640625,0
n1,0.03318953514099121,57344,0.031217098236083984,0
n1,0.03318953514099121,57344,0.01562643051147461,0
n1,0.03318953514099121,57344,0.03271842002868652,0
n1,0.03318953514099121,57344,0.06954240798950195,0
n1,0.03318953514099121,57344,0.03336787223815918,0
n1,0.03318953514099121,57344,0.02726602554321289,0
n1,0.03318953514099121,57344,0.026661157608032227,0
n1,0.03318953514099121,57344,0.03765463829040527,0
n1,0.03318953514099121,57344,0.04254603385925293,0
n1,0.03318953514099121,57344,0.01783466339111328,0
n1,0.03318953514099121,57344,0.026120662689208984,0
n1,0.03318953514099121,57344,0.028398990631103516,0
n1,0.03318953514099121,57344,0.03261685371398926,0
n1,0.03318953514099121,57344,0.017264366149902344,0
n1,0.03318953514099121,57344,0.03196001052856445,8192
n1,0.03318953514099121,57344,0.030638933181762695,0
n1,0.03318953514099121,57344,0.018470287322998047,12288
n1,0.03318953514099121,57344,0.03110504150390625,0
n1,0.03318953514099121,57344,0.029001235961914062,0
n1,0.03318953514099121,57344,0.016385555267333984,0
n1,0.03318953514099121,57344,0.027953147888183594,0
n1,0.03318953514099121,57344,0.026508331298828125,0
n1,0.03318953514099121,57344,0.025394916534423828,0
n1,0.03318953514099121,57344,0.03074026107788086,0
n1,0.03318953514099121,57344,0.029564619064331055,0
n1,0.03318953514099121,57344,0.01727461814880371,0
n1,0.03318953514099121,57344,0.030565500259399414,0
n1,0.03318953514099121,57344,0.01847243309020996,8192
n1,0.03318953514099121,57344,0.018398284912109375,4096
n1,0.03318953514099121,57344,0.016466856002807617,0
n1,0.03318953514099121,57344,0.028894662857055664,0
n1,0.03318953514099121,57344,0.01776289939880371,4096
n1,0.03318953514099121,57344,0.13304638862609863,0
n1,0.03318953514099121,57344,0.01616358757019043,0
n1,0.03318953514099121,57344,0.02729058265686035,0
n1,0.03318953514099121,57344,0.03201007843017578,0
n1,0.03318953514099121,57344,0.017111539840698242,0
n1,0.03318953514099121,57344,0.02761077880859375,0
n1,0.03318953514099121,57344,0.016605377197265625,0
n1,0.03318953514099121,57344,0.017034530639648438,0
n1,0.03318953514099121,57344,0.016301870346069336,0
n1,0.03318953514099121,57344,0.015674591064453125,0
n1,0.03318953514099121,57344,0.017485380172729492,0
n1,0.03318953514099121,57344,0.015403270721435547,0
n1,0.03318953514099121,57344,0.015363693237304688,0
n1,0.03318953514099121,57344,0.015360116958618164,0
n1,0.03318953514099121,57344,0.017781972885131836,0
n1,0.03318953514099121,57344,0.02901291847229004,0
n1,0.03318953514099121,57344,0.01675701141357422,0
n1,0.03318953514099121,57344,0.02795267105102539,0
n1,0.03318953514099121,57344,0.01725029945373535,0
n1,0.03318953514099121,57344,0.018723726272583008,0
n1,0.03318953514099121,57344,0.0254514217376709,0
n1,0.03318953514099121,57344,0.016783952713012695,0
n1,0.03318953514099121,57344,0.027977705001831055,0
n1,0.03318953514099121,57344,0.017544031143188477,0
n1,0.03318953514099121,57344,0.029397964477539062,0
n1,0.03318953514099121,57344,0.029184579849243164,0
n1,0.03318953514099121,57344,0.018288612365722656,0
n1,0.03318953514099121,57344,0.01616978645324707,0
n1,0.03318953514099121,57344,0.01638174057006836,0
n1,0.03318953514099121,57344,0.1340029239654541,0
n1,0.03318953514099121,57344,0.015365362167358398,0
n1,0.03318953514099121,57344,0.02839183807373047,0
n1,0.03318953514099121,57344,0.02638101577758789,0
n2,0.043753862380981445,0,0.027289867401123047,0
n2,0.043753862380981445,0,0.016956329345703125,0
n2,0.043753862380981445,0,0.01715683937072754,0
n2,0.043753862380981445,0,0.016501188278198242,0
n2,0.043753862380981445,0,0.01613759994506836,0
n2,0.043753862380981445,0,0.01863384246826172,0
n2,0.043753862380981445,0,0.015385627746582031,0
n2,0.043753862380981445,0,0.015396356582641602,0
n2,0.043753862380981445,0,0.015392541885375977,0
n2,0.043753862380981445,0,0.015397071838378906,0
n2,0.043753862380981445,0,0.015399456024169922,0
n2,0.043753862380981445,0,0.015454530715942383,8192
n2,0.043753862380981445,0,0.015407562255859375,0
n2,0.043753862380981445,0,0.02081012725830078,0
n2,0.043753862380981445,0,0.015389680862426758,0
n2,0.043753862380981445,0,0.01535797119140625,0
n2,0.043753862380981445,0,0.015384912490844727,0
n2,0.043753862380981445,0,0.015417337417602539,4096
n2,0.043753862380981445,0,0.01536870002746582,0
n2,0.043753862380981445,0,0.015623092651367188,0
n2,0.043753862380981445,0,0.015385866165161133,0
n2,0.043753862380981445,0,0.015358686447143555,0
n2,0.043753862380981445,0,0.02600693702697754,0
n2,0.043753862380981445,0,0.017139434814453125,0
n2,0.043753862380981445,0,0.05467367172241211,0
n2,0.043753862380981445,0,0.033843278884887695,0
n2,0.043753862380981445,0,0.03328108787536621,0
n2,0.043753862380981445,0,0.03219127655029297,0
n2,0.043753862380981445,0,0.04138970375061035,0
n2,0.043753862380981445,0,0.029270648956298828,0
n2,0.043753862380981445,0,0.017148494720458984,0
n2,0.043753862380981445,0,0.017974138259887695,0
n2,0.043753862380981445,0,0.02406764030456543,0
n2,0.043753862380981445,0,0.01717519760131836,4096
n2,0.043753862380981445,0,0.015241384506225586,0
